time,X,Y,Z
1662736935696,-236,22,-71
1662736935696,-235,22,-71
1662736935697,-236,22,-72
1662736935697,-234,23,-72
1662736935698,-236,22,-72
1662736935698,-236,22,-72
1662736935699,-235,22,-72
1662736935699,-235,23,-71
1662736935700,-235,23,-72
1662736935700,-236,23,-73
1662736935701,-235,22,-72
1662736935701,-235,22,-71
1662736935702,-235,23,-72
1662736935702,-236,22,-71
1662736935703,-236,23,-72
1662736935703,-236,22,-71
1662736935704,-237,23,-72
1662736935704,-236,22,-72
1662736935705,-236,23,-72
1662736935705,-235,22,-72
1662736935706,-236,23,-72
1662736935706,-236,24,-71
1662736935707,-237,23,-72
1662736935707,-237,23,-74
1662736935708,-235,23,-72
1662736935708,-235,23,-72
1662736935709,-237,23,-72
1662736935709,-236,23,-71
1662736935710,-237,24,-71
1662736935710,-236,24,-71
1662736935711,-236,22,-72
1662736935711,-236,23,-71
1662736935712,-237,23,-72
1662736935712,-236,23,-72
1662736935713,-235,24,-72
1662736935713,-237,23,-71
1662736935714,-237,23,-71
1662736935714,-237,24,-72
1662736935715,-237,23,-72
1662736935715,-236,23,-72
1662736935716,-237,23,-72
1662736935716,-236,22,-72
1662736935717,-237,23,-72
1662736935717,-237,22,-72
1662736935718,-236,22,-73
1662736935718,-236,24,-72
1662736935719,-235,23,-72
1662736935719,-237,23,-72
1662736935720,-236,23,-72
1662736935720,-236,25,-71
1662736935721,-236,23,-72
1662736935721,-236,23,-73
1662736935722,-236,23,-73
1662736935722,-236,23,-72
1662736935723,-237,22,-73
1662736935723,-236,25,-73
1662736935724,-236,23,-72
1662736935724,-236,22,-71
1662736935725,-236,22,-72
1662736935725,-236,23,-73
1662736935726,-237,22,-72
1662736935726,-237,22,-72
1662736935727,-236,24,-71
1662736935727,-235,22,-71
1662736935728,-236,21,-70
1662736935728,-236,23,-71
1662736935729,-235,22,-71
1662736935729,-235,23,-72
1662736935730,-236,23,-72
1662736935730,-236,22,-72
1662736935731,-236,21,-71
1662736935731,-237,21,-72
1662736935732,-235,22,-72
1662736935732,-235,22,-71
1662736935733,-237,21,-72
1662736935733,-235,21,-72
1662736935734,-236,22,-72
1662736935734,-237,23,-72
1662736935735,-234,23,-71
1662736935735,-235,22,-70
1662736935736,-235,22,-72
1662736935736,-234,23,-72
1662736935737,-236,22,-70
1662736935737,-235,23,-71
1662736935738,-236,23,-70
1662736935738,-235,21,-72
1662736935739,-235,23,-72
1662736935739,-236,22,-71
1662736935740,-236,22,-71
1662736935740,-236,24,-72
1662736935741,-236,22,-70
1662736935741,-237,21,-71
1662736935742,-236,23,-72
1662736935742,-235,23,-71
1662736935743,-236,21,-71
1662736935743,-237,22,-72
1662736935744,-234,22,-72
1662736935744,-236,22,-72
1662736935745,-236,22,-71
1662736935745,-236,22,-71
1662736935746,-237,23,-71
1662736935746,-236,23,-71
1662736935747,-234,22,-71
1662736935747,-236,22,-71
1662736935748,-235,22,-73
1662736935748,-236,23,-71
1662736935748,-236,23,-71
1662736935749,-235,23,-71
1662736935749,-235,23,-72
1662736935750,-236,22,-72
1662736935750,-236,21,-71
1662736935751,-236,23,-70
1662736935751,-235,22,-71
1662736935752,-235,23,-71
1662736935752,-235,23,-71
1662736935753,-236,23,-71
1662736935753,-236,23,-71
1662736935754,-235,23,-71
1662736935754,-235,23,-70
1662736935755,-234,22,-70
1662736935755,-235,23,-70
1662736935756,-235,23,-71
1662736935756,-235,23,-72
1662736935757,-234,22,-71
1662736935758,-234,23,-71
1662736935758,-234,23,-72
1662736935758,-236,23,-71
1662736935759,-235,23,-72
1662736935759,-234,23,-71
1662736935760,-234,23,-71
1662736935760,-235,23,-72
1662736935761,-235,23,-72
1662736935762,-234,23,-71
1662736935762,-236,23,-70
1662736935762,-235,23,-71
1662736935763,-235,22,-73
1662736935763,-236,23,-71
1662736935764,-236,24,-71
1662736935765,-234,23,-72
1662736935765,-234,24,-72
1662736935765,-236,23,-72
1662736935766,-234,24,-72
1662736935766,-236,24,-72
1662736935767,-235,24,-72
1662736935768,-234,23,-71
1662736935768,-235,23,-73
1662736935768,-236,23,-71
1662736935769,-237,23,-71
1662736935769,-236,24,-72
1662736935770,-236,23,-71
1662736935770,-234,23,-71
1662736935771,-235,23,-71
1662736935771,-234,24,-72
1662736935772,-234,24,-72
1662736935772,-234,23,-72
1662736935773,-234,23,-72
1662736935773,-235,22,-73
1662736935774,-235,22,-72
1662736935774,-236,22,-72
1662736935775,-235,23,-72
1662736935775,-235,23,-73
1662736935776,-234,22,-72
1662736935776,-235,23,-72
1662736935777,-234,24,-73
1662736935778,-234,23,-72
1662736935778,-234,23,-73
1662736935778,-235,22,-72
1662736935779,-235,23,-73
1662736935779,-235,23,-73
1662736935780,-235,22,-73
1662736935780,-233,24,-72
1662736935781,-235,23,-73
1662736935781,-235,23,-72
1662736935782,-235,22,-72
1662736935782,-234,23,-72
1662736935783,-235,23,-73
1662736935783,-235,23,-73
1662736935784,-236,22,-73
1662736935784,-235,23,-72
1662736935785,-233,24,-72
1662736935785,-235,24,-72
1662736935786,-235,24,-72
1662736935786,-236,23,-71
1662736935787,-235,23,-70
1662736935788,-235,22,-73
1662736935788,-235,23,-73
1662736935788,-234,22,-73
1662736935789,-234,22,-72
1662736935789,-234,22,-72
1662736935790,-233,24,-74
1662736935790,-234,23,-73
1662736935791,-235,22,-72
1662736935791,-237,24,-72
1662736935792,-234,24,-71
1662736935792,-234,22,-72
1662736935793,-236,24,-71
1662736935793,-235,23,-71
1662736935794,-235,24,-72
1662736935794,-234,24,-71
1662736935795,-235,22,-72
1662736935795,-235,22,-71
1662736935796,-235,23,-70
1662736935796,-233,21,-71
1662736935797,-236,22,-71
1662736935798,-236,22,-71
1662736935798,-235,23,-71
1662736935798,-235,21,-71
1662736935799,-235,22,-71
1662736935799,-234,22,-72
1662736935800,-236,21,-71
1662736935800,-235,22,-71
1662736935801,-233,22,-71
1662736935801,-234,23,-70
1662736935802,-234,22,-70
1662736935802,-234,22,-71
1662736935803,-233,22,-71
1662736935803,-235,21,-70
1662736935804,-235,22,-70
1662736935804,-234,21,-71
1662736935805,-234,22,-71
1662736935805,-233,21,-72
1662736935806,-233,21,-73
1662736935806,-233,21,-71
1662736935807,-234,22,-71
1662736935808,-234,21,-71
1662736935808,-233,21,-71
1662736935808,-233,22,-72
1662736935809,-233,22,-72
1662736935809,-234,23,-72
1662736935810,-233,21,-73
1662736935810,-234,22,-72
1662736935811,-233,21,-72
1662736935811,-234,21,-73
1662736935812,-233,22,-74
1662736935812,-233,22,-73
1662736935813,-233,22,-72
1662736935813,-234,22,-73
1662736935814,-233,21,-72
1662736935814,-234,22,-72
1662736935815,-234,23,-71
1662736935815,-234,23,-72
1662736935816,-234,23,-71
1662736935816,-233,23,-72
1662736935817,-234,22,-74
1662736935818,-231,22,-75
1662736935818,-233,21,-74
1662736935818,-232,22,-74
1662736935819,-234,22,-74
1662736935819,-234,22,-74
1662736935820,-234,22,-74
1662736935820,-234,22,-74
1662736935821,-234,22,-73
1662736935821,-232,23,-72
1662736935822,-235,22,-72
1662736935822,-233,23,-72
1662736935823,-232,23,-71
1662736935823,-233,23,-72
1662736935824,-232,25,-72
1662736935824,-232,24,-71
1662736935825,-233,22,-72
1662736935825,-232,23,-71
1662736935826,-232,24,-72
1662736935826,-232,23,-71
1662736935827,-232,23,-71
1662736935828,-232,22,-71
1662736935828,-232,22,-71
1662736935828,-231,23,-71
1662736935829,-232,22,-71
1662736935829,-232,22,-71
1662736935830,-231,23,-73
1662736935830,-231,23,-73
1662736935831,-233,23,-72
1662736935831,-231,22,-73
1662736935832,-233,22,-73
1662736935832,-233,22,-72
1662736935833,-232,22,-73
1662736935833,-231,23,-72
1662736935834,-233,23,-73
1662736935834,-232,23,-72
1662736935835,-233,23,-72
1662736935835,-234,22,-73
1662736935836,-234,22,-73
1662736935836,-234,22,-74
1662736935837,-234,22,-73
1662736935837,-235,21,-73
1662736935838,-234,22,-73
1662736935838,-234,22,-73
1662736935839,-235,22,-74
1662736935839,-234,23,-73
1662736935840,-236,22,-73
1662736935840,-234,23,-73
1662736935841,-235,22,-73
1662736935841,-235,24,-72
1662736935842,-234,22,-72
1662736935842,-235,22,-72
1662736935843,-236,22,-72
1662736935843,-235,22,-73
1662736935844,-235,23,-72
1662736935844,-235,23,-72
1662736935845,-236,23,-72
1662736935845,-235,22,-72
1662736935846,-236,22,-72
1662736935846,-237,23,-73
1662736935847,-235,22,-72
1662736935847,-236,23,-71
1662736935848,-235,22,-71
1662736935848,-235,22,-70
1662736935849,-236,22,-71
1662736935849,-235,23,-72
1662736935850,-235,23,-70
1662736935850,-235,22,-70
1662736935851,-234,22,-71
1662736935851,-234,22,-70
1662736935852,-236,21,-71
1662736935852,-235,21,-70
1662736935853,-233,22,-71
1662736935853,-234,21,-72
1662736935854,-235,23,-71
1662736935854,-234,22,-72
1662736935855,-234,22,-71
1662736935855,-234,21,-70
1662736935856,-235,23,-71
1662736935856,-235,22,-71
1662736935857,-232,23,-71
1662736935857,-235,22,-71
1662736935858,-234,22,-71
1662736935858,-235,21,-71
1662736935859,-233,21,-71
1662736935859,-234,22,-72
1662736935860,-234,21,-71
1662736935860,-234,21,-72
1662736935861,-233,21,-72
1662736935861,-235,22,-72
1662736935862,-233,22,-74
1662736935862,-234,21,-71
1662736935863,-233,21,-71
1662736935863,-234,21,-72
1662736935864,-233,21,-72
1662736935864,-235,22,-71
1662736935865,-235,22,-71
1662736935865,-236,21,-72
1662736935866,-234,22,-72
1662736935866,-236,21,-71
1662736935867,-235,21,-71
1662736935867,-235,21,-71
1662736935868,-234,21,-71
1662736935868,-235,21,-73
1662736935869,-236,21,-72
1662736935869,-234,21,-72
1662736935870,-235,22,-72
1662736935870,-237,21,-70
1662736935871,-235,21,-72
1662736935871,-235,23,-72
1662736935872,-235,21,-71
1662736935872,-235,22,-71
1662736935873,-234,21,-71
1662736935873,-235,21,-73
1662736935874,-234,22,-72
1662736935874,-236,21,-72
1662736935875,-235,22,-72
1662736935875,-235,22,-72
1662736935876,-235,20,-71
1662736935876,-235,22,-73
1662736935877,-236,21,-73
1662736935877,-235,21,-72
1662736935878,-236,21,-72
1662736935878,-236,20,-73
1662736935879,-234,21,-73
1662736935879,-235,21,-72
1662736935880,-236,20,-73
1662736935880,-237,20,-73
1662736935881,-237,20,-73
1662736935881,-235,20,-72
1662736935882,-235,20,-73
1662736935882,-237,21,-74
1662736935883,-236,20,-74
1662736935883,-236,20,-74
1662736935883,-235,21,-72
1662736935884,-236,20,-72
1662736935884,-236,21,-72
1662736935885,-235,22,-73
1662736935885,-236,21,-73
1662736935886,-236,21,-74
1662736935886,-235,20,-73
1662736935887,-235,20,-73
1662736935887,-236,21,-73
1662736935888,-237,20,-73
1662736935888,-236,20,-73
1662736935889,-236,21,-73
1662736935889,-236,21,-72
1662736935890,-235,21,-72
1662736935890,-234,20,-72
1662736935891,-235,19,-72
1662736935891,-236,21,-71
1662736935892,-235,20,-73
1662736935892,-234,19,-73
1662736935893,-236,21,-72
1662736935893,-234,21,-72
1662736935894,-234,20,-72
1662736935894,-235,22,-73
1662736935895,-235,22,-72
1662736935895,-235,21,-72
1662736935896,-236,21,-71
1662736935896,-233,21,-73
1662736935897,-236,22,-72
1662736935897,-235,22,-71
1662736935898,-236,20,-72
1662736935898,-235,21,-72
1662736935899,-234,21,-71
1662736935899,-234,21,-72
1662736935900,-235,22,-72
1662736935900,-234,21,-73
1662736935901,-234,21,-72
1662736935901,-234,22,-72
1662736935902,-236,22,-72
1662736935902,-235,21,-71
1662736935903,-236,22,-71
1662736935903,-234,22,-71
1662736935904,-235,22,-72
1662736935904,-235,21,-71
1662736935905,-235,22,-71
1662736935905,-235,23,-71
1662736935906,-237,22,-71
1662736935906,-235,22,-70
1662736935907,-235,22,-70
1662736935907,-235,22,-70
1662736935908,-234,22,-70
1662736935908,-235,22,-70
1662736935909,-234,22,-70
1662736935909,-234,22,-72
1662736935910,-235,22,-72
1662736935910,-234,22,-72
1662736935911,-235,22,-72
1662736935911,-234,22,-71
1662736935912,-235,21,-71
1662736935912,-236,22,-71
1662736935913,-235,22,-70
1662736935913,-234,21,-71
1662736935914,-234,22,-71
1662736935914,-235,22,-71
1662736935915,-234,22,-71
1662736935915,-234,23,-72
1662736935916,-233,23,-71
1662736935916,-234,22,-72
1662736935917,-234,22,-71
1662736935917,-234,22,-70
1662736935918,-234,22,-70
1662736935918,-236,23,-72
1662736935919,-235,23,-72
1662736935919,-234,23,-71
1662736935920,-234,22,-71
1662736935920,-235,22,-71
1662736935921,-235,22,-71
1662736935921,-235,23,-71
1662736935922,-234,23,-71
1662736935922,-235,22,-72
1662736935923,-235,23,-71
1662736935923,-234,22,-73
1662736935924,-234,21,-73
1662736935924,-234,21,-72
1662736935925,-235,22,-73
1662736935925,-235,23,-73
1662736935926,-237,23,-74
1662736935926,-236,22,-73
1662736935927,-235,22,-73
1662736935927,-237,22,-72
1662736935928,-237,22,-73
1662736935928,-236,22,-72
1662736935929,-236,22,-73
1662736935929,-234,23,-73
1662736935930,-236,21,-72
1662736935930,-236,21,-72
1662736935931,-236,22,-71
1662736935931,-236,23,-71
1662736935932,-236,23,-71
1662736935932,-235,22,-71
1662736935933,-236,24,-71
1662736935933,-237,23,-72
1662736935934,-235,23,-71
1662736935934,-235,22,-72
1662736935935,-234,23,-71
1662736935935,-235,22,-71
1662736935936,-236,23,-71
1662736935936,-236,22,-72
1662736935937,-236,22,-72
1662736935937,-236,22,-72
1662736935938,-237,22,-72
1662736935938,-236,21,-72
1662736935939,-236,22,-71
1662736935939,-236,22,-72
1662736935940,-237,21,-71
1662736935940,-236,21,-72
1662736935941,-236,22,-71
1662736935941,-236,22,-72
1662736935942,-237,21,-71
1662736935942,-236,21,-72
1662736935943,-236,21,-71
1662736935943,-238,22,-71
1662736935944,-237,21,-72
1662736935944,-236,22,-72
1662736935945,-237,22,-72
1662736935945,-237,23,-71
1662736935946,-235,21,-72
1662736935946,-237,21,-72
1662736935947,-237,21,-72
1662736935947,-238,22,-71
1662736935948,-237,22,-71
1662736935948,-236,21,-71
1662736935949,-237,22,-72
1662736935949,-237,21,-71
1662736935950,-236,21,-70
1662736935950,-237,22,-70
1662736935951,-236,21,-71
1662736935951,-237,22,-72
1662736935952,-236,21,-71
1662736935952,-236,21,-71
1662736935953,-236,21,-72
1662736935953,-235,22,-72
1662736935954,-237,21,-71
1662736935954,-236,21,-71
1662736935955,-235,22,-70
1662736935955,-237,21,-72
1662736935956,-235,21,-72
1662736935956,-236,21,-70
1662736935957,-235,21,-71
1662736935957,-236,21,-70
1662736935958,-236,22,-71
1662736935958,-235,22,-71
1662736935959,-236,22,-71
1662736935959,-236,21,-70
1662736935960,-234,23,-71
1662736935960,-233,21,-70
1662736935961,-234,22,-72
1662736935961,-236,21,-71
1662736935962,-235,22,-70
1662736935962,-235,23,-69
1662736935963,-236,21,-71
1662736935963,-235,22,-70
1662736935964,-236,22,-71
1662736935964,-235,21,-70
1662736935965,-235,21,-71
1662736935965,-236,23,-70
1662736935966,-235,23,-72
1662736935966,-233,21,-71
1662736935967,-235,21,-70
1662736935967,-235,21,-72
1662736935968,-234,21,-71
1662736935968,-233,22,-71
1662736935969,-233,23,-72
1662736935969,-234,23,-71
1662736935970,-235,21,-72
1662736935970,-234,22,-71
1662736935971,-235,21,-72
1662736935971,-235,23,-72
1662736935972,-235,22,-72
1662736935972,-234,22,-72
1662736935973,-235,22,-72
1662736935973,-236,22,-73
1662736935974,-235,21,-72
1662736935974,-236,22,-72
1662736935975,-235,24,-72
1662736935975,-237,22,-71
1662736935976,-235,22,-71
1662736935976,-236,23,-70
1662736935977,-235,23,-70
1662736935977,-236,23,-71
1662736935978,-236,24,-72
1662736935978,-237,23,-72
1662736935979,-236,24,-71
1662736935979,-236,24,-73
1662736935980,-236,23,-72
1662736935980,-236,24,-73
1662736935981,-237,23,-72
1662736935981,-236,22,-72
1662736935982,-237,22,-72
1662736935982,-236,23,-71
1662736935983,-236,23,-72
1662736935983,-235,22,-72
1662736935984,-236,22,-70
1662736935984,-237,23,-72
1662736935985,-237,23,-70
1662736935985,-236,23,-71
1662736935986,-236,23,-73
1662736935986,-237,23,-72
1662736935987,-235,23,-71
1662736935987,-235,24,-71
1662736935988,-236,22,-71
1662736935988,-236,24,-72
1662736935989,-237,23,-71
1662736935989,-235,23,-72
1662736935990,-236,22,-72
1662736935990,-236,22,-73
1662736935991,-235,22,-71
1662736935991,-237,23,-72
1662736935992,-237,23,-71
1662736935992,-235,24,-71
1662736935993,-236,23,-72
1662736935993,-236,23,-71
1662736935994,-237,24,-71
1662736935994,-235,24,-71
1662736935995,-235,24,-72
1662736935995,-236,25,-71
1662736935996,-237,24,-71
1662736935996,-237,24,-72
1662736935997,-236,24,-71
1662736935998,-236,24,-70
1662736935998,-236,24,-71
1662736935998,-237,24,-72
1662736935999,-237,24,-72
1662736935999,-237,24,-71
1662736936000,-237,24,-72
1662736936000,-236,24,-71
1662736936001,-235,25,-72
1662736936001,-236,24,-71
1662736936002,-235,25,-72
1662736936002,-235,24,-71
1662736936003,-235,25,-71
1662736936003,-234,26,-71
1662736936004,-235,25,-70
1662736936004,-235,26,-70
1662736936005,-234,26,-72
1662736936005,-235,25,-72
1662736936006,-234,26,-71
1662736936006,-236,25,-71
1662736936007,-233,25,-72
1662736936007,-234,25,-72
1662736936008,-235,25,-71
1662736936008,-234,26,-71
1662736936009,-235,25,-72
1662736936009,-234,24,-70
1662736936010,-234,26,-71
1662736936010,-232,25,-71
1662736936011,-233,25,-71
1662736936011,-233,26,-71
1662736936012,-236,26,-72
1662736936012,-234,26,-71
1662736936013,-234,25,-71
1662736936013,-235,24,-71
1662736936014,-234,25,-70
1662736936014,-235,23,-70
1662736936014,-234,23,-72
1662736936015,-233,24,-72
1662736936016,-234,24,-71
1662736936016,-234,25,-72
1662736936017,-234,24,-70
1662736936017,-235,24,-71
1662736936017,-234,23,-72
1662736936018,-235,23,-71
1662736936018,-235,23,-71
1662736936019,-235,24,-70
1662736936019,-235,24,-71
1662736936020,-235,23,-71
1662736936020,-235,23,-70
1662736936021,-234,22,-70
1662736936021,-235,22,-70
1662736936022,-236,22,-70
1662736936022,-237,21,-70
1662736936023,-237,21,-68
1662736936023,-236,21,-69
1662736936024,-236,21,-69
1662736936024,-236,21,-68
1662736936025,-235,21,-68
1662736936025,-234,21,-69
1662736936026,-235,22,-68
1662736936027,-235,21,-68
1662736936027,-235,21,-68
1662736936027,-235,21,-69
1662736936028,-235,20,-69
1662736936028,-235,20,-67
1662736936029,-235,21,-68
1662736936029,-235,21,-68
1662736936030,-234,21,-69
1662736936030,-235,19,-69
1662736936031,-234,21,-68
1662736936031,-235,20,-69
1662736936032,-235,21,-69
1662736936032,-235,20,-68
1662736936033,-235,19,-68
1662736936033,-235,20,-67
1662736936034,-236,21,-68
1662736936034,-235,19,-67
1662736936035,-235,19,-68
1662736936035,-236,21,-67
1662736936036,-236,22,-67
1662736936037,-235,21,-68
1662736936037,-234,20,-67
1662736936037,-234,21,-68
1662736936038,-235,20,-68
1662736936038,-235,20,-67
1662736936039,-235,21,-68
1662736936039,-234,21,-68
1662736936040,-235,20,-69
1662736936040,-235,20,-68
1662736936041,-234,19,-68
1662736936041,-234,20,-69
1662736936042,-234,21,-68
1662736936042,-233,21,-69
1662736936043,-234,20,-70
1662736936043,-234,20,-70
1662736936044,-235,19,-71
1662736936044,-233,21,-71
1662736936045,-235,21,-71
1662736936045,-237,20,-70
1662736936046,-235,20,-71
1662736936047,-234,20,-71
1662736936047,-234,19,-70
1662736936047,-233,20,-69
1662736936048,-234,20,-70
1662736936048,-233,20,-71
1662736936049,-233,20,-70
1662736936049,-234,20,-69
1662736936050,-235,21,-71
1662736936050,-235,22,-70
1662736936051,-235,21,-69
1662736936051,-236,22,-70
1662736936052,-237,22,-70
1662736936052,-237,23,-71
1662736936053,-236,22,-71
1662736936053,-237,23,-71
1662736936054,-235,22,-69
1662736936054,-236,23,-70
1662736936055,-236,22,-70
1662736936055,-236,22,-70
1662736936056,-236,22,-71
1662736936057,-236,23,-71
1662736936057,-236,23,-71
1662736936057,-238,22,-72
1662736936058,-237,23,-70
1662736936058,-235,24,-70
1662736936059,-236,24,-71
1662736936059,-236,23,-70
1662736936060,-235,22,-71
